40.35261,-110.2475,316.7,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,269.2,1.7,N
40.27477,-110.44066,305.7,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,267.1,2.7,N
40.27458,-110.43472,305,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,269.5,1.9,N
40.25558,-110.22377,347.1,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,273.7,6.3,N
40.25339,-110.22439,349,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,272.8,4.7,N
40.07202,-110.07253,295.1,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,273.6,0.6,N
34.23951,-84.79626,298.7,0.5,0.7,4/22/17,818,N,nominal,1.0NRT,286.1,0.8,N
34.63601,-87.08263,328.8,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,277.5,1.7,N
34.6379,-87.09016,305,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,277.1,1.3,N
34.63695,-87.0864,299.3,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,277.1,1.7,N
33.76511,-86.39272,305.8,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,287.6,1.1,N
33.58469,-86.77753,299.6,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,287.6,0.4,N
33.57939,-86.77951,299,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,288,0.6,N
33.58376,-86.77782,302,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,287.9,0.8,N
33.56579,-86.79829,299.2,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,288,0.3,N
33.5446,-86.80614,307.1,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,288.2,0.8,N
33.53201,-86.75711,305.5,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,287.9,0.4,N
36.66539,-107.96511,319.4,0.3,0.6,4/22/17,818,N,nominal,1.0NRT,272.7,1.7,N
36.66402,-107.963,321.5,0.3,0.6,4/22/17,818,N,nominal,1.0NRT,273.3,1.3,N
33.22036,-86.81395,305.9,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,288.1,0.9,N
33.17635,-86.75677,299.6,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,287.4,0.4,N
